,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
2020-12-19,0.0001332499956091245,0.00013553333779176075,0.000134533333281676,0.000135773333410422,0.00013110221674044926,0.00013122666627168655,0.00013057333727677664,0.00013269777099291484,0.00013363555073738097,0.0001333155483007431,0.00013611999650796255,0.00013212888191143672,0.00015645777185757954,0.00016309776653846106,0.00016323110709587734,0.00016329333186149598,0.00016223110258579255,0.0001613066593805949,0.00016255555053551991,0.000163644440472126,0.00015707554916540782,0.00013503110657135645,0.00013637777417898177,0.00015314665933450063,0.0001551288863023122,0.0001394044483701388,0.00014062666644652685,0.00015891111145416894,0.0001427066574494044,0.00013900800297657649,0.00013436444103717804,0.00013191554695367812,0.00014886221537987391,0.00014196888854106266,0.00014091555029153825,0.00014734222243229547,0.00015424888581037522,0.0001469955469171206,0.00013319555670022966,0.00015225776781638463,0.0001597377782066663,0.00015722665935754776,0.00016075555235147475,0.0001590800036986669,0.00016032888243595758,0.00015947555502255758,0.00015700000027815502,0.00015972888718048732,0.00015842221677303314,0.00015784888217846552,0.00015578666081031162,0.00015522221724192302,0.0001466399927934011,0.00014293777445952097,0.00015576000014940898,0.0001418577755490939,0.00013082666943470638,0.00012972444295883178,0.00014915111164251962,0.0001590355485677719,0.0001607022186120351,0.00015975999335447947,0.00015905333062012992,0.00015972888718048732,0.00015331555157899857,0.00015078221758206686,0.00014238222191731136,0.00013351554671923318,0.00013134222477674486,0.00013103111336628596,0.00013285332669814428,0.00012822221964597702,0.00012884888797998429,0.00012794665992259979,0.00012806666394074757,0.00012767110019922255,0.0001271555572748184,0.0001271866634488106,0.00012661727766195933,0.00012652444342772166,0.00012603110323349635,0.00012569333116213481,0.0001266622170805931,0.0001261777679125468,0.0001264755552013715,0.00012545333554347357,0.00012683555483818056,0.00012643555800120036,0.000125608891248703,0.00012582221378882726,0.0001256755491097768,0.00012784443795681,0.0001354844371477763,0.00014073777943849564,0.00015248443931341172,0.00016043554991483687
2020-12-20,0.00016079554955164592,0.0001565999910235405,0.0001554355521996816,0.0001498800019423167,0.0001461511105298996,0.00014651111016670862,0.0001415422186255455,0.00012757776925961177,0.00012705333530902864,0.00012813777973254522,0.00012732443710168203,0.0001285288855433464,0.00012812888870636623,0.00012836888432502747,0.00012787111103534698,0.00012518222133318582,0.00012550666928291322,0.0001251111055413882,0.0001249244436621666,0.00012521332750717798,0.00012410222242275874,0.0001253111039598783,0.000124324435989062,0.00012827999889850617,0.0001277288794517517,0.00012749332934617997,0.0001249244436621666,0.0001223555455605189,0.00012290221949418385,0.0001224799950917562,0.00012167555590470632,0.00012330666184425353,0.00012387110541264216,0.0001221733291943868,0.00012140888720750809,0.00012035554895798365,0.0001222622146209081,0.00013312888642152151,0.00014855110396941502,0.00014922221501668294,0.0001500444362560908,0.00016506665696700414,0.00015655110279719036,0.00015144888311624527,0.0001692400003472964,0.00017199110239744187,0.00017135110994180043,0.00016777332872152328,0.0001683599998553594,0.00017193333556254705,0.0001728399967153867,0.00017095555861790975,0.00016969777643680573,0.00017242666333913803,0.00017184888323148093,0.00016977332532405853,0.0001719688872496287,0.00017072444160779317,0.00016829332957665126,0.00017259111007054647,0.00016829332957665126,0.00016503555079301198,0.0001684355487426122,0.0001617955540617307,0.0001612088829278946,0.00016007110476493836,0.00015619110316038133,0.0001435111090540886,0.00015437332292397816,0.00014806222170591355,0.00014854221294323603,0.0001474266623457273,0.00012880444526672363,0.00012915555387735367,0.00012923999379078546,0.0001285288855433464,0.0001257911076148351,0.00012748443832000096,0.00013956443717082342,0.00014999110251665115,0.00015832888583342235,0.00015531110266844432,0.00015580444286266963,0.00014286665866772335,0.00013416444261868794,0.00014255110174417495,0.0001321555549899737,0.0001328266660372416,0.00013296443969011308,0.00013632888595263164,0.0001296400030454,0.00013836443424224853,0.00014367555578549703,0.00012453777094682057,0.0001260088880856832,0.00012515110274155934
2020-12-26,0.00015862666070461272,0.00016136443863312404,0.00015100888907909393,0.0001417288805047671,0.00015790666143099467,0.000150813323756059,0.00013522221396366756,0.00013543999443451564,0.0001388311137755712,0.00013585777332385382,0.0001342888797322909,0.00013287110875050226,0.00013475111375252407,0.00013699999699989956,0.0001386844366788864,0.0001380311076839765,0.00013935999323924381,0.00014295111099878947,0.00014404000093539557,0.00014410665879646938,0.00015535554538170497,0.000138026662170887,0.0001537599911292394,0.0001602355514963468,0.00016155111292997997,0.00015998666485150654,0.00016054221739371618,0.00016210666547218958,0.00016480000068744022,0.00015854222079118093,0.00013658221811056138,0.00013383554915587107,0.00014156444619099298,0.00016404443730910618,0.000164506658911705,0.00016299555699030558,0.0001550444463888804,0.00015108443796634673,0.00015571111192305882,0.00015438221395015718,0.00015283554792404176,0.00015099999805291494,0.00014959110567967096,0.00015096887946128846,0.00015556443482637406,0.00015486666311820347,0.0001549422244230906,0.00015329332401355108,0.00015380887935558955,0.00015491110583146412,0.00015221777061621348,0.0001460577795902888,0.000156093326707681,0.00015110666553179423,0.00013936888426542283,0.0001510311042269071,0.0001510577773054441,0.00014307110259930293,0.00014003999531269072,0.0001291244352857272,0.00013073777159055075,0.00012778665870428086,0.00012779554973045985,0.00013896444191535313,0.0001514266679684321,0.00015164888153473537,0.0001529999946554502,0.00014244887977838517,0.00015813777844111125,0.00015735999991496404,0.00015899555136760076,0.00015821332732836405,0.0001556355506181717,0.00014771554619073866,0.00015928444763024647,0.0001267688845594724,0.00012335999558369317,0.00012364000082015991,0.0001240222156047821,0.0001251199965675672,0.00012323555847009024,0.00012346221754948298,0.0001228666678071022,0.00012262221425771714,0.00012390666951735816,0.00012443999449412028,0.00012690221269925437,0.00012279999752839408,0.00012316444267829258,0.00012362666428089141,0.00012223999947309495,0.00012357333054145177,0.00012301777799924216,0.00012271555761496225,0.00012159554908672969,0.00012201777348915736
2020-12-27,0.00013092889140049616,0.00013957777371009192,0.00014935555557409923,0.00013847554723421732,0.00013368888447682064,0.0001370177666346232,0.0001523911083738009,0.00014387555420398713,0.00013832888255516687,0.00013913777967294058,0.00013636888315280278,0.00014097777505715688,0.00015657333036263785,0.00015614666044712068,0.00014306222399075827,0.00014094222337007522,0.00013374221821626028,0.00014334666232268016,0.00013819999992847442,0.00013472444067398707,0.00013188888629277548,0.00013520444432894388,0.00013877333452304205,0.00013019111007452012,0.00012917776902516683,0.0001284400001168251,0.00014031110952297847,0.00014983999232451122,0.0001494622230529785,0.00015458222478628158,0.00015473086386919022,0.00015693777551253636,0.00015704888850450515,0.00015887554734945298,0.0001590444395939509,0.00015990222493807475,0.00015971110512812934,0.00016036444654067358,0.00016030666728814442,0.00015879999846220018,0.00015963111072778702,0.00015957777698834738,0.00015907999128103256,0.00015823110938072203,0.00015789777040481568,0.00015571111192305882,0.00015587110072374345,0.0001567955563465754,0.0001571076860030492,0.00015724888692299525,0.00015832444032033285,0.0001564044381181399,0.00015625332792599996,0.00015673777709404628,0.00015731111168861388,0.00015928443521261214,0.0001580666626493136,0.00015805332611004512,0.00015754221628109613,0.00015855111181735992,0.00015828888863325118,0.00015824889143308004,0.0001575155556201935,0.00015767555683851242,0.00015724888692299525,0.000156613327562809,0.00015706665813922883,0.00015819999078909555,0.00015921333183844884,0.00015791999797026317,0.0001491822178165118,0.0001323555534084638,0.00013922221958637238,0.00012356888502836226,0.00012468444804350536,0.000131391113003095,0.00013479555646578472,0.0001299066593249639,0.00012884888797998429,0.00012731555849313737,0.00012876443564891816,0.0001296400030454,0.00012908888359864553,0.00012907111396392187,0.00012908888359864553,0.00012714666624863942,0.00012807110945383708,0.00012792889028787613,0.00012906666845083237,0.00012739110738039017,0.00012884888797998429,0.00013019111007452012,0.0001300844425956408,0.00012945332874854406,0.00013306221614281337,0.00013196888069311777
2021-01-02,0.0001411377762754758,0.0001430888846516609,0.00014257777482271195,0.0001407555490732193,0.00012770221879084906,0.00012088444083929061,0.00012268888453642528,0.0001228355492154757,0.0001214044416944186,0.00012291111052036284,0.0001222044477860133,0.00012206666171550751,0.0001210133358836174,0.00012185332675774892,0.0001227688913544019,0.0001241422196229299,0.00012411111344893774,0.00012238666415214538,0.00012367999802033106,0.00012311555445194245,0.00012332444389661154,0.00013035111129283905,0.00012973777949810029,0.00012622666855653127,0.0001239333301782608,0.00012239555517832437,0.00012282222509384154,0.00014059554785490037,0.000151719997326533,0.00015462222198645275,0.00015491555134455363,0.00015406222393115363,0.0001545777792731921,0.00015686221420764922,0.0001555244376262029,0.0001555288831392924,0.00015411111215750376,0.0001533911128838857,0.00015469777087370555,0.00015448888142903646,0.0001546622191866239,0.00015363110850254695,0.00015419110655784607,0.0001545511061946551,0.0001550311098496119,0.00015391999234755835,0.00015293333679437639,0.00015241332352161407,0.00015275110801060994,0.00015295999745527903,0.00015350665897130965,0.0001550311098496119,0.0001535511016845703,0.00015395111093918483,0.00015539555499951045,0.00015413777281840643,0.00015531110266844432,0.00015387999514738718,0.0001528977726896604,0.00015310221662123997,0.00015323555717865626,0.00015421777963638304,0.00015385333448648454,0.0001527866596976916,0.000153479998310407,0.00015290666371583938,0.00015571111192305882,0.0001546488826473554,0.0001547599956393242,0.00015329776952664056,0.00015644443531831104,0.00015593332548936208,0.0001553466667731603,0.00015955110390981038,0.0001555422196785609,0.00015272888044516245,0.00015427111337582271,0.00016134221106767655,0.00016115110367536544,0.00015920444081226985,0.00015483111143112184,0.00015519998967647553,0.00015139110386371612,0.0001528133327762286,0.0001544399932026863,0.00015146666516860325,0.00015227110435565313,0.00015215555826822915,0.00015090222160021465,0.00015297333399454753,0.0001569955547650655,0.00015438665946324666,0.00015169332424799602,0.00015008444587389627,0.00014925333360830942,0.0001497733344634374
2021-01-03,0.00014937332520882288,0.00014996444185574849,0.0001501466582218806,0.00015105333179235458,0.0001513999948898951,0.00015227999538183212,0.00014595999071995418,0.00013099554926156997,0.00012978222221136094,0.00012846666077772777,0.00012716888139645258,0.00012722666064898173,0.00012474666039148966,0.00012575111041466394,0.00012513777861992517,0.00012603110323349635,0.00012684444586435955,0.00012536888321240742,0.00012723110616207122,0.0001267777755856514,0.00012576888004938762,0.0001297155519326528,0.00012808444599310558,0.00012624888370434443,0.00012431111186742783,0.00013031554718812306,0.00015431111057599386,0.00015593332548936208,0.00015490221480528513,0.00015520000209410986,0.00015595110754172006,0.00015515554696321487,0.0001549511030316353,0.00015664444615443547,0.00015744888534148535,0.00015751111010710398,0.00015733777234951655,0.00015779999395211538,0.00015863555173079174,0.00015949777017037074,0.00016116888572772345,0.00015971110512812934,0.0001607244461774826,0.00015861776967843373,0.00015898221482833226,0.00015956888596216836,0.00015967555344104767,0.00015949777017037074,0.00015763554722070694,0.00015763110170761743,0.00015786666423082352,0.00015839555611213047,0.0001590577761332194,0.00015899999688069025,0.00015891111145416894,0.00015867554893096288,0.00015891555696725845,0.00015824889143308004,0.00015740888814131418,0.00015781777600447336,0.0001573955516020457,0.0001582622155547142,0.00015839998920758565,0.00015898271153370539,0.00015868443995714187,0.00015693777551253636,0.00015752444664637248,0.00015680000185966492,0.00015673777709404628,0.0001563288892308871,0.00015638665606578192,0.00015566666920979817,0.00015322222063938776,0.00015221777061621348,0.00015031555046637852,0.00015031555046637852,0.00013103110094865163,0.0001253199949860573,0.0001370444397131602,0.00014647999157508214,0.00014688444634278615,0.0001461333284775416,0.00014542666574319203,0.00013593333462874095,0.0001414444421728452,0.0001277422159910202,0.00012788888067007066,0.00013393599539995193,0.00013457333048184713,0.00012662221988042196,0.00012671555082003274,0.00012708888699611027,0.00012782222280899685,0.0001263644422094027,0.000126084436972936,0.00012694222231705984
2021-01-09,0.0001685244341691335,0.00016232444594303766,0.00016298222045103708,0.00014864888042211532,0.00013573332379261652,0.00013046666979789733,0.00012758666028579076,0.00012699555605649948,0.0001277555525302887,0.0001268844430645307,0.00012679999073346456,0.00013767110804716745,0.00014177333563566207,0.000140279990931352,0.00014390221486488977,0.00014630666623512904,0.000145066666106383,0.00014558222144842148,0.00014495999862750372,0.00014989332606395086,0.00014569333444039027,0.0001458311080932617,0.0001399911070863406,0.00013843999554713566,0.0001597333326935768,0.00014833776901165645,0.00015108888347943624,0.00016006221373875937,0.00017298666139443716,0.0001730488861600558,0.00017201777547597884,0.00017288443942864735,0.00017406221479177475,0.00017335999757051468,0.0001731644446651141,0.00017290666699409484,0.00017416443675756456,0.00017473777135213216,0.00017446665714184443,0.00017397777487834296,0.0001744933302203814,0.00017370221515496573,0.00017212888846794764,0.0001736311117808024,0.00017265776793162028,0.00017358665664990742,0.00017239999026060103,0.0001736400028069814,0.0001739022135734558,0.00017223111043373744,0.00016993777205546697,0.00017062666515509287,0.00016468888769547146,0.00017013777047395707,0.00016791110237439474,0.00015460888544718425,0.00015932444483041764,0.00015767555683851242,0.00015610221773386003,0.00014956444501876832,0.00014777332544326782,0.00015109332899252573,0.00014479999740918477,0.0001461377739906311,0.00014440887918074926,0.00014812444647153218,0.00015080889066060383,0.00014659999559322992,0.00014106221497058868,0.00014579555640618005,0.0001441644380489985,0.00013746666411558787,0.0001442622145016988,0.0001387200007836024,0.00013088888178269069,0.00012736000120639802,0.00012791999926169714,0.0001295377810796102,0.00012815554936726888,0.00012702666223049163,0.00012475110590457917,0.00012428443878889083,0.00012559555470943452,0.00012779554973045985,0.0001280488818883896,0.00012901333471139272,0.00012847555180390676,0.00012722221513589222,0.0001389955480893453,0.00014023554821809134,0.00013227999210357666,0.0001392044375340144,0.00013909777005513508,0.00013621777296066284,0.0001377066597342491,0.00014394665757815043
2021-01-10,0.0001281511038541794,0.00012684444586435955,0.00012713332970937092,0.00012621777753035228,0.00012904444088538487,0.00012948444734017054,0.00012943555911382038,0.00012867555022239686,0.0001265777771671613,0.0001260222246249517,0.00012605777631203332,0.00012572443733612697,0.00012416444718837738,0.00012409777690966924,0.00012448443720738093,0.0001243466635545095,0.00012365777045488357,0.00012549777825673423,0.00012544444451729456,0.00012643999109665554,0.00012721776962280274,0.00012696888297796248,0.0001277288794517517,0.00012546221415201823,0.00014091999580462773,0.00016065777589877446,0.0001600399985909462,0.00016438222179810207,0.00016455554713805517,0.0001657155528664589,0.0001660933221379916,0.00016633777568737665,0.00016684444000323613,0.0001670799901088079,0.00016676000008980434,0.00016543999314308166,0.00016692444682121278,0.00016578222314516704,0.0001646311084429423,0.00016620443512996037,0.00016387111196915308,0.00016538665940364202,0.00016620888064304988,0.00016977777083714804,0.00017120887835820516,0.00017153332630793252,0.00016936443746089935,0.00016888444622357687,0.00016995555410782495,0.00017026222000519434,0.0001699866602818171,0.00017043999085823694,0.0001666755477587382,0.00016663999607165655,0.00016578222314516704,0.00016469777872165045,0.0001646399994691213,0.00016402666767438253,0.00016416444132725397,0.00016448444376389185,0.00016269776970148086,0.00016317777335643767,0.00016280888269344965,0.00016204888621966043,0.00016263109942277272,0.00016310665756464005,0.00016045333196719488,0.00016124888012806574,0.00016252888987461727,0.0001652088885505994,0.00017131110032399496,0.00017184888323148093,0.00016576888660589854,0.0001487955575188001,0.0001378266637523969,0.0001268977796037992,0.00014091110477844874,0.00015030665944019953,0.00014982222268978754,0.00015287111202875772,0.0001624800016482671,0.00016789333273967106,0.00015888443837563197,0.00015131555497646331,0.00014601332445939383,0.00014571999510129292,0.00014306666950384775,0.00014472000300884248,0.0001462399959564209,0.00014539110163847604,0.0001484888792037964,0.00014543555676937102,0.00014725777010122934,0.00014476000020901362,0.00014760444561640423,0.0001335466653108597
2021-01-16,0.00012650666137536368,0.00012641777594884238,0.0001266533260544141,0.00012545776863892873,0.00013149778048197427,0.00012948888043562572,0.00012749332934617997,0.00012549777825673423,0.00012521332750717798,0.00012467555701732634,0.00012550666928291322,0.00012507999936739605,0.00012630666295687358,0.00012552888443072638,0.00012750666588544845,0.0001280622184276581,0.0001311733325322469,0.0001257777710755666,0.00012802222122748692,0.00012719555447498958,0.00012730222195386887,0.00012497777740160624,0.0001256977766752243,0.00012630666295687358,0.00012592888126770655,0.00013644444445768991,0.00014013777176539102,0.00014131555954615275,0.0001487733299533526,0.00014336888988812765,0.00014669332653284074,0.00015526665995518367,0.00016143110891183218,0.00016059555113315583,0.00014964443941911063,0.00015515999247630438,0.00015887554734945298,0.00014983999232451122,0.00015037332971890767,0.00015307555596033733,0.0001603199914097786,0.00016041778028011322,0.00015527110546827315,0.00015394221991300584,0.00015345332523187,0.00014484888563553493,0.00014353776971499124,0.000136662224928538,0.00014131554712851842,0.0001465511073668798,0.0001385200023651123,0.00014229776958624523,0.00013286221772432327,0.00013794666777054468,0.0001355866591135661,0.00014081332832574845,0.00013963999847571055,0.0001394977793097496,0.0001405282070239385,0.00014058666924635568,0.00014386221766471863,0.00013844444106022517,0.0001405688871939977,0.0001360711082816124,0.0001341022178530693,0.00013369777550299963,0.0001341999943057696,0.000135782224436601,0.00013614222407341004,0.00014050666242837906,0.00014386221766471863,0.00014032444606224695,0.00013034222026666006,0.00012634221464395524,0.00012603554874658586,0.0001263644422094027,0.00012736000120639802,0.0001316666603088379,0.00012956888725360234,0.00013002221783002218,0.0001260088880856832,0.00012371554970741272,0.00012901333471139272,0.00012718221793572108,0.00012880889077981314,0.00012662221988042196,0.00012923999379078546,0.00012811999768018721,0.00012465332945187888,0.00012610221902529397,0.00012681777278582255,0.00012994222342967987,0.00012437776972850165,0.0001271733269095421,0.00012683110932509105,0.00012439110626777012
2021-01-17,0.00012623555958271026,0.00012591555714607238,0.00012397332737843197,0.0001239511122306188,0.00012466666599114735,0.00012524000058571498,0.00012524799754222234,0.00012473332385222116,0.00012517333030700683,0.0001251111055413882,0.00012575111041466394,0.00012625777473052342,0.00012702666223049163,0.00012702221671740215,0.00012651110688845316,0.00012617333481709163,0.00012641333043575287,0.0001265866681933403,0.00012621777753035228,0.00012603999425967534,0.0001275644451379776,0.00012954221417506537,0.00012929777304331462,0.00012914666285117468,0.00012720889101425805,0.0001275733361641566,0.0001260088880856832,0.00012589332958062489,0.00012740888943274815,0.00012760444233814874,0.00012630221744378407,0.00012562666088342667,0.00012699555605649948,0.00012615999827782313,0.00012652444342772166,0.00012547110517819723,0.00012519111235936481,0.00012738221635421118,0.00012527110675970713,0.00012573332836230596,0.00012547110517819723,0.0001266799991329511,0.00012921333312988282,0.00012966666370630263,0.00012760444233814874,0.00012632444500923156,0.00012733777364095053,0.00012890222171942393,0.0001275599996248881,0.0001294222225745519,0.00012605777631203332,0.00012752443552017213,0.0001285288855433464,0.00012576888004938762,0.0001277377704779307,0.00012584888686736426,0.00012794665992259979,0.0001259822150071462,0.0001257022221883138,0.00012692888577779134,0.00012639554838339489,0.00012948000182708104,0.0001241555561621984,0.00012934666126966478,0.00012739555289347965,0.00012975110361973445,0.0001279377688964208,0.00012547110517819723,0.00012669333567221958,0.00012567999462286631,0.00012761333336432776,0.0001267644390463829,0.0001273644467194875,0.0001276666671037674,0.00012999111165603003,0.00012996443857749303,0.00012661332885424297,0.00012685776998599372,0.00012671999633312225,0.0001282444472114245,0.0001258844385544459,0.00012607999145984648,0.0001257955531279246,0.0001265777771671613,0.00012810666114091874,0.00012807555496692656,0.0001272533337275187,0.00012723110616207122,0.00012672444184621176,0.0001268711065252622,0.0001268888885776202,0.00012754666308561962,0.0001259999970595042,0.0001259955515464147,0.0001266533260544141,0.0001262844353914261
2021-01-23,0.00010300444439053535,0.00010310666635632515,0.00010345777496695519,0.0001031422180434068,0.00010330666477481524,0.00010300444439053535,0.00010295999546845754,0.00010276888807614644,0.00010312888771295548,0.00010447407762209574,0.00010404443989197413,0.000104391115407149,0.00010417333493630091,0.00010401777923107148,0.00010422666867574057,0.00010382666562994322,0.00010420888662338257,0.00010433778166770935,0.00010426222036282221,0.0001041244405011336,0.00010397777582208316,0.00010406666124860446,0.00010376888637741407,0.00010404888540506363,0.00010371555263797442,0.00010419110457102457,0.00010347586125135422,0.00010381332909067472,0.00010339111089706421,0.00010372444366415341,0.00010372444366415341,0.0001035822182893753,0.00010418221354484558,0.00010431110858917236,0.00010452888906002044,0.00010520889113346735,0.00010507555057605108,0.00010544444123903911,0.00010542222609122594,0.00010526222487290701,0.00010604000339905421,0.00010558221489191055,0.00010523999730745952,0.00010538666198650996,0.00010491554935773214,0.00010500000168879826,0.0001045688862601916,0.00010464888066053391,0.0001046622171998024,0.0001041333315273126,0.0001042711113890012,0.00010415110737085342,0.00010407999778787295,0.00010406666124860446,0.00010479555775721868,0.00010426222036282221,0.0001040266640484333,0.00010435110578934352,0.00010395110895236333,0.00010421777764956156,0.00010433776925007502,0.00010407555227478345,0.00010453333457310995,0.00010401777302225431,0.0001045644407471021,0.00010416888942321141,0.00010430221756299337,0.00010365777338544527,0.00010408888881405195,0.00010453333457310995,0.00010383999596039454,0.00010375111053387324,0.00010366666441162428,0.00010397333030899366,0.00010405333091815312,0.00010540739943583806,0.0001047511026263237,0.00010520000010728836,0.00010501332581043243,0.00010487555215756098,0.00010470665991306305,0.00010511999328931173,0.00010459111382563909,0.00010471555093924204,0.0001041244405011336,0.00010459111382563909,0.00010468889027833938,0.00010478222121795018,0.00010431999961535137,0.00010452888906002044,0.000104364442328612,0.00010332888613144556,0.00010417776803175609,0.0001042844479282697,0.00010364444305499395,0.00010426222036282221
2021-01-24,0.00010464444756507873,0.00010438222438097,0.00010578665882349014,0.00010527110348145167,0.00010353333006302516,0.00010423554728428523,0.00010371110712488493,0.00010367110992471377,0.00010391999656955402,0.00010381332909067472,0.00010411111017068228,0.00010441333055496216,0.0001041333315273126,0.00010418222596247991,0.00010400888820489247,0.00010392888759573301,0.00010414222255349159,0.00010431110858917236,0.00010396443928281466,0.00010430666307608287,0.00010488444318373999,0.00010429332653681438,0.00010481332739194235,0.00010395110895236333,0.00010574666162331898,0.00010386666283011436,0.00010365333408117294,0.00010389777521292369,0.00010388888418674469,0.00010387555385629337,0.00010370666161179542,0.0001044844463467598,0.00010377777740359306,0.00010417333493630091,0.0001038476141790549,0.00010415999839703242,0.00010431999961535137,0.00010479999085267385,0.00010344444463650385,0.00010460443794727326,0.0001039333331088225,0.00010383111114303271,0.00010377777740359306,0.00010340888674060504,0.00010400444269180298,0.00010383110493421555,0.00010419999559720357,0.00010432444512844086,0.0001039333331088225,0.00010363110651572545,0.00010374221950769424,0.00010357777898510297,0.00010375555604696273,0.00010319110626975696,0.00010300444439053535,0.00010322666416565577,0.00010283999765912692,0.00010298221682508787,0.00010268444195389748,0.00010306666294733683,0.00010253777727484704,0.00010318666696548462,0.0001028088852763176,0.00010325777654846509,0.00010279110943277676,0.00010286666452884675,0.00010300888369480769,0.00010288444037238756,0.00010293332859873772,0.00011519999553759892,0.00011826222141583761,0.00011779555430014928,0.00011850666254758835,0.00011813332637151082,0.0001183644433816274,0.00011864000310500463,0.00011893333246310552,0.00011841777712106704,0.00011851110806067784,0.00011886666218439739,0.0001185644418001175,0.00011875999470551809,0.00011835555235544841,0.00011872444301843643,0.00011864888171354929,0.0001185555507739385,0.00011870221545298895,0.00011844888329505921,0.00011835110684235891,0.00011843554675579071,0.00011816444496313732,0.00011812443534533183,0.00011834221581617991,0.00011913333088159561,0.0001192533348997434,0.00011860443900028864
2021-01-30,0.00010087999825676282,0.00010098222022255261,0.00010060443853338559,0.00010143999631206195,0.00010101333260536194,0.00010254666209220886,0.00010242221876978875,0.00010121777653694152,0.00010057333235939344,0.00010092888648311297,0.00010117332761486372,0.00010015999898314476,0.00010101777190963427,0.00010068443914254507,0.0001007422183950742,0.00010092444097002347,0.00010103555396199227,0.00010100444157918294,0.00010065777227282525,0.00010100444157918294,0.00010019999618331591,0.00010073777288198471,0.0001011911096672217,0.0001011511062582334,0.00010021333272258441,0.00010095555335283279,0.00010041777665416399,0.00010003111014763514,0.00010045332834124565,0.00010035555188854536,9.98577723900477e-05,0.00010073777288198471,0.00010071110601226489,0.00010096888368328413,0.00010186666622757912,0.00010197333370645842,0.00010213332871596018,0.00010223111137747765,0.00010257332896192868,0.00010263555372754733,0.00010203110675017039,0.00010290666172901789,0.00010241777325669925,0.00010165333126982053,0.00010204444328943889,0.00010185332968831062,0.00010176444426178933,0.00010160888855655988,0.0001013911080857118,0.00010113777592778206,0.00010180444146196047,0.00010118221864104271,0.00010119999448458354,0.00010132444401582082,0.00010180444146196047,0.00010134221985936165,0.00010086666171749432,0.00010071555152535439,0.00010046221936742464,0.00010107555116216341,0.00010106666634480159,0.00010135111088554064,0.00010028444230556489,0.00010023555407921474,0.0001000711073478063,0.00010071555152535439,9.997333089510599e-05,0.00010077777629097303,0.00010023999959230423,0.00010036444291472435,0.00010070222119490305,0.00010034666707118352,0.00010065777227282525,0.00010036444291472435,0.00010053332895040512,0.00010149333005150159,0.00010092888648311297,0.00010104444498817126,0.00010079999764760336,0.00010124888891975085,0.00010103999947508176,0.00010107999667525292,0.00010119999448458354,0.00010134221985936165,0.0001003155546883742,0.00010050222277641297,0.00010028888781865438,0.00010060444474220276,0.0001012844406068325,0.00010071999703844388,0.00010091999545693398,0.00010028444230556489,0.00010055999582012494,0.00010054221997658412,0.00010052888343731562,0.00010048444072405497
